area_frac,category,image_id,is_thing,map_inside_mean,map_neutral_mass_frac,map_neutral_mean,map_other_region_mass_frac,map_other_region_mean,map_outside_mass_frac,map_outside_mean,map_self_mass_frac,object_index,own_gt_patch_win_frac,sample_index,size_bucket
0.7371673583984375,"bear",285,True,0.9265933632850647,0.042152851819992065,0.11436858773231506,0.0,0.0,0.042152851819992065,0.11436858773231506,0.9578471183776855,0,1.0,0,"large"
0.044269561767578125,"person",4765,True,0.9187333583831787,0.29774168133735657,0.018981175497174263,0.02178397960960865,0.07166045159101486,0.31952565908432007,0.019982660189270973,0.6804742813110352,0,1.0,1,"medium"
0.018169403076171875,"surfboard",4765,True,0.6869145035743713,0.4472593367099762,0.012465670704841614,0.0751151368021965,0.044338200241327286,0.5223744511604309,0.013902763836085796,0.4776255488395691,1,0.9462523460388184,1,"small"
0.374542236328125,"motorcycle",7386,True,0.8044474124908447,0.030710287392139435,0.03888032212853432,0.11710178852081299,0.11887995898723602,0.14622896909713745,0.08250731974840164,0.8537710309028625,0,0.9357939958572388,2,"large"
0.142059326171875,"tree-merged",7386,False,0.7453873157501221,0.20468953251838684,0.12217610329389572,0.16039736568927765,0.046049393713474274,0.363570898771286,0.07050721347332001,0.6364291310310364,1,0.8893662691116333,2,"large"
0.12310791015625,"grass-merged",7386,False,0.5862745046615601,0.14886294305324554,0.12423090636730194,0.5466743111610413,0.21174229681491852,0.6897349953651428,0.18297435343265533,0.31026503443717957,2,0.8782845735549927,2,"large"
0.0501708984375,"gravel",7386,False,0.5323039889335632,0.06035389378666878,0.03466299548745155,0.780838668346405,0.18561802804470062,0.8331831693649292,0.14043226838111877,0.16681678593158722,3,0.2852798104286194,2,"medium"
0.02001953125,"truck",7386,True,0.7586463689804077,0.13593201339244843,0.04033047333359718,0.6841446757316589,0.08063173294067383,0.8163585662841797,0.06889475882053375,0.18364141881465912,4,0.7317073345184326,2,"small"
0.009033203125,"sky-other-merged",7386,False,0.6778351664543152,0.14493685960769653,0.03537636250257492,0.7670238614082336,0.07324731349945068,0.9100045561790466,0.06247838959097862,0.08999543637037277,5,0.8648648858070374,2,"tiny"
0.005767822265625,"dog",7386,True,0.9505815505981445,0.15085142850875854,0.00663537485525012,0.40807318687438965,0.006992126815021038,0.5528284907341003,0.0068175713531672955,0.44717153906822205,6,1.0,2,"tiny"
0.508453369140625,"bowl",8277,True,0.43547162413597107,0.05075628310441971,0.09122622758150101,0.43257203698158264,0.7240312099456787,0.4816465973854065,0.41855141520500183,0.5183534026145935,0,0.6718009114265442,3,"large"
0.17689132690429688,"bowl",8277,True,0.6552104353904724,0.06050057336688042,0.0563640259206295,0.41996195912361145,0.15836560726165771,0.4765324294567108,0.12818372249603271,0.523467481136322,1,0.07920898497104645,3,"large"
0.029693603515625,"fork",8277,True,0.8821687698364258,0.03492387384176254,0.007272666785866022,0.4512636363506317,0.03043133020401001,0.47071677446365356,0.02400917001068592,0.5292832851409912,2,0.9474563002586365,3,"small"
0.012165069580078125,"broccoli",8277,True,0.9271382093429565,0.21737709641456604,0.09539127349853516,0.6785086393356323,0.09427232295274734,0.8918542861938477,0.09415849298238754,0.10814566910266876,3,0.5986202359199524,3,"small"
0.010776519775390625,"broccoli",8277,True,0.7713832855224609,0.23112618923187256,0.08359239250421524,0.6724202632904053,0.07690022885799408,0.9032889604568481,0.0784883052110672,0.09671103954315186,4,0.0,3,"small"
0.0125732421875,"broccoli",8277,True,0.7682214975357056,0.24686715006828308,0.08690367639064789,0.638285756111145,0.07121692597866058,0.8845474720001221,0.0749456137418747,0.11545261740684509,5,0.0,3,"small"
0.00653076171875,"broccoli",8277,True,0.8486114740371704,0.2573865056037903,0.06419442594051361,0.6530979871749878,0.05119848623871803,0.9065012335777283,0.054085467010736465,0.0934988260269165,6,0.14953270554542542,3,"tiny"
0.0078125,"broccoli",8277,True,0.32646989822387695,0.3074580430984497,0.06211211532354355,0.639418363571167,0.040686964988708496,0.9468764066696167,0.04581894725561142,0.05312361195683479,7,0.0,3,"tiny"
0.12060546875,"wall-other-merged",9400,False,0.976491391658783,0.4527680575847626,0.19451850652694702,0.1650603860616684,0.31377023458480835,0.6178284287452698,0.21650159358978271,0.382171630859375,0,0.9919028282165527,4,"large"
0.04150390625,"wall-wood",9400,False,0.7795776128768921,0.5322056412696838,0.19539958238601685,0.3484894633293152,0.378180593252182,0.8771395683288574,0.2409985065460205,0.12286052107810974,1,0.3294117748737335,4,"medium"
0.03515625,"person",9400,True,0.007989778183400631,0.9335300326347351,0.2144060730934143,0.06478133052587509,0.042940061539411545,0.9982949495315552,0.17045216262340546,0.0017050481401383877,2,0.0,4,"medium"
0.02001953125,"keyboard",9400,True,0.9875156879425049,0.6498823761940002,0.0811183750629425,0.12930621206760406,0.0440700389444828,0.7791885733604431,0.07118713110685349,0.22081144154071808,3,0.9756097793579102,4,"small"
0.02197265625,"keyboard",9400,True,0.7115305662155151,0.6221922636032104,0.0940329059958458,0.23358659446239471,0.09711442142724991,0.8557788133621216,0.094854436814785,0.14422117173671722,4,0.04444444552063942,4,"small"
0.0126953125,"laptop",9400,True,0.5145493149757385,0.7509857416152954,0.13607101142406464,0.19875162839889526,0.09566240012645721,0.9497374892234802,0.1250196099281311,0.05026256665587425,5,0.07692307978868484,4,"small"
0.0078125,"cup",9400,True,0.7421227693557739,0.8118912577629089,0.05045115575194359,0.05803166329860687,0.009409178048372269,0.8699228763580322,0.039079777896404266,0.1300770491361618,6,0.875,4,"tiny"
